# t = 1
# W = 160
# L = 160
# alpha0 = 0.005
# xic = 5.641895835477563
# plate_distance = 22.56758334191025
# E_dis = 0.001884955592153876
# E_img = 3.4031113937385906
# omB0 = 0.06283185307179587
# Zeeman0 = 0.025132741228718346
# T = 0.0006283185307179587
# Nelect_0 = 998.5995
# Nelect_img = 758.43
# iter_dis = 1
# Ncore = 5
alpha EF0 EFimg
0.014765886287625419 0.24446342833816373 0.27508735672609785
0.014832775919732442 0.24446342833816373 0.2687513715423874
0.014899665551839466 0.24551942586878217 0.2592473937668216
0.01496655518394649 0.24657542339940058 0.2676953740117689
0.015033444816053513 0.247631420930019 0.2486874184606374
0.015100334448160536 0.2486874184606374 0.2539674061137295
0.01516722408026756 0.24974341599125582 0.2412954357463085
0.015234113712374583 0.25079941352187424 0.24974341599125582
0.015301003344481607 0.25185541105249265 0.23179145797074274
0.01536789297658863 0.25291140858311106 0.2486874184606374
0.01543478260869565 0.2539674061137295 0.2307354604401243
0.015501672240802674 0.25502340364434795 0.23179145797074274
0.015568561872909698 0.2560794011749663 0.2254554727870322
0.01563545150501672 0.2560794011749663 0.23495945056259798
0.015702341137123745 0.2581913962362032 0.2296794629095059
0.015769230769230768 0.2581913962362032 0.2296794629095059
0.01583612040133779 0.2592473937668216 0.22756746784826906
0.015903010033444815 0.26030339129744 0.22651147031765062
0.01596989966555184 0.2613593888280584 0.2254554727870322
0.016036789297658862 0.26241538635867684 0.22651147031765062
0.016103678929765886 0.26347138388929525 0.22651147031765062
0.01617056856187291 0.26452738141991367 0.22756746784826906
0.016237458193979933 0.2655833789505321 0.22756746784826906
0.016304347826086956 0.2666393764811505 0.2307354604401243
0.01637123745819398 0.2676953740117689 0.22756746784826906
0.016438127090301003 0.2687513715423874 0.22862346537888747
0.016505016722408027 0.26980736907300573 0.2296794629095059
0.01657190635451505 0.2708633666036242 0.2307354604401243
0.016638795986622074 0.2719193641342426 0.2296794629095059
0.016705685618729097 0.272975361664861 0.2296794629095059
0.01677257525083612 0.27403135919547944 0.2307354604401243
0.016839464882943144 0.27508735672609785 0.2307354604401243
0.016906354515050168 0.27614335425671627 0.2307354604401243
0.01697324414715719 0.27614335425671627 0.23179145797074274
0.017040133779264215 0.2782553493179531 0.23284745550136116
0.017107023411371238 0.2793113468485715 0.23179145797074274
0.01717391304347826 0.2793113468485715 0.23284745550136116
0.017240802675585285 0.28142334190980833 0.23390345303197957
0.01730769230769231 0.2824793394404268 0.23390345303197957
0.017374581939799332 0.2824793394404268 0.23390345303197957
0.017441471571906356 0.28353533697104516 0.23390345303197957
0.01750836120401338 0.28459133450166363 0.23495945056259798
0.017575250836120403 0.28564733203228204 0.23495945056259798
0.017642140468227426 0.28670332956290046 0.2360154480932164
0.01770903010033445 0.28775932709351887 0.2360154480932164
0.017775919732441473 0.2888153246241373 0.2370714456238348
0.017842809364548497 0.2898713221547557 0.2360154480932164
0.017909698996655517 0.2909273196853741 0.2370714456238348
0.01797658862876254 0.2919833172159925 0.2370714456238348
0.018043478260869564 0.29303931474661093 0.2370714456238348
0.018110367892976587 0.29409531227722935 0.23812744315445322
0.01817725752508361 0.29515130980784776 0.23812744315445322
0.018244147157190634 0.29620730733846623 0.23812744315445322
0.018311036789297658 0.2972633048690846 0.23918344068507164
0.01837792642140468 0.29831930239970306 0.24023943821569008
0.018444816053511705 0.29831930239970306 0.23918344068507164
0.01851170568561873 0.29937529993032147 0.2412954357463085
0.018578595317725752 0.3004312974609399 0.24023943821569008
0.018645484949832775 0.3014872949915583 0.2412954357463085
0.0187123745819398 0.3025432925221767 0.2412954357463085
0.018779264214046822 0.3035992900527951 0.2412954357463085
0.018846153846153846 0.30465528758341354 0.2412954357463085
0.01891304347826087 0.30465528758341354 0.2423514332769269
0.018979933110367893 0.30676728264465036 0.2423514332769269
0.019046822742474916 0.30571128511403195 0.2412954357463085
0.01911371237458194 0.3078232801752688 0.2423514332769269
0.019180602006688963 0.3078232801752688 0.24340743080754532
0.019247491638795987 0.30993527523650566 0.24340743080754532
0.01931438127090301 0.29409531227722935 0.24446342833816373
0.019381270903010034 0.3120472702977425 0.24657542339940058
0.019448160535117057 0.26241538635867684 0.24551942586878217
0.01951505016722408 0.28353533697104516 0.24551942586878217
0.019581939799331104 0.3141592653589793 0.24446342833816373
0.019648829431438128 0.28459133450166363 0.24657542339940058
0.01971571906354515 0.2687513715423874 0.24657542339940058
0.019782608695652175 0.26980736907300573 0.24657542339940058
0.0198494983277592 0.2539674061137295 0.247631420930019
0.019916387959866222 0.310991272767124 0.24551942586878217
0.019983277591973245 0.2592473937668216 0.247631420930019
0.02005016722408027 0.2370714456238348 0.247631420930019
0.020117056856187292 0.22017548513394014 0.247631420930019
0.020183946488294316 0.2053915197052823 0.2486874184606374
0.02025083612040134 0.24340743080754532 0.2486874184606374
0.02031772575250836 0.2001115320521902 0.24974341599125582
0.020384615384615383 0.20433552217466386 0.24974341599125582
0.020451505016722406 0.1884955592153876 0.24974341599125582
0.02051839464882943 0.21911948760332173 0.24974341599125582
0.020585284280936453 0.247631420930019 0.24974341599125582
0.02065217391304348 0.21278350241961122 0.2486874184606374
0.020719063545150504 0.1990555345215718 0.25079941352187424
0.020785953177257527 0.19271954933786128 0.25079941352187424
0.02085284280936455 0.1884955592153876 0.25079941352187424
0.02091973244147157 0.19166355180724284 0.25185541105249265
0.020986622073578595 0.19588754192971652 0.2539674061137295
0.021053511705685618 0.1884955592153876 0.25291140858311106
0.02112040133779264 0.1884955592153876 0.25291140858311106
0.021187290969899665 0.1884955592153876 0.25185541105249265
0.02125418060200669 0.1884955592153876 0.2539674061137295
0.021321070234113712 0.1884955592153876 0.25291140858311106
0.021387959866220736 0.1884955592153876 0.25291140858311106
0.02145484949832776 0.1884955592153876 0.25502340364434795
0.021521739130434783 0.1884955592153876 0.2560794011749663
0.021588628762541806 0.1884955592153876 0.2539674061137295
0.02165551839464883 0.1884955592153876 0.2560794011749663
0.021722408026755853 0.1884955592153876 0.25502340364434795
0.021789297658862877 0.1884955592153876 0.2560794011749663
0.0218561872909699 0.1884955592153876 0.2539674061137295
0.021923076923076924 0.1884955592153876 0.2581913962362032
0.021989966555183947 0.1884955592153876 0.25502340364434795
0.02205685618729097 0.1884955592153876 0.2581913962362032
0.022123745819397994 0.1884955592153876 0.2581913962362032
0.022190635451505018 0.1884955592153876 0.2571353987055848
0.02225752508361204 0.1884955592153876 0.2581913962362032
0.022324414715719065 0.1884955592153876 0.2581913962362032
0.022391304347826088 0.1884955592153876 0.2560794011749663
0.02245819397993311 0.1884955592153876 0.2571353987055848
0.022525083612040135 0.1884955592153876 0.2581913962362032
0.02259197324414716 0.1884955592153876 0.2571353987055848
0.022658862876254182 0.18955155674600602 0.2592473937668216
0.022725752508361206 0.18955155674600602 0.2571353987055848
0.02279264214046823 0.19060755427662443 0.2571353987055848
0.022859531772575253 0.19060755427662443 0.26030339129744
0.022926421404682276 0.19166355180724284 0.26030339129744
0.0229933110367893 0.19166355180724284 0.2571353987055848
0.023060200668896323 0.19271954933786128 0.2581913962362032
0.023127090301003347 0.19271954933786128 0.2592473937668216
0.02319397993311037 0.19271954933786128 0.26030339129744
0.023260869565217394 0.1937755468684797 0.2592473937668216
0.023327759197324417 0.1937755468684797 0.2613593888280584
0.023394648829431437 0.1948315443990981 0.26030339129744
0.02346153846153846 0.19588754192971652 0.26347138388929525
0.023528428093645484 0.19588754192971652 0.2592473937668216
0.023595317725752508 0.19588754192971652 0.26030339129744
0.02366220735785953 0.19694353946033494 0.26030339129744
0.023729096989966555 0.19694353946033494 0.2613593888280584
0.02379598662207358 0.19799953699095335 0.26030339129744
0.023862876254180602 0.1990555345215718 0.26347138388929525
0.023929765886287625 0.1990555345215718 0.26241538635867684
0.02399665551839465 0.1990555345215718 0.2592473937668216
0.024063545150501672 0.2001115320521902 0.2613593888280584
0.024130434782608696 0.2001115320521902 0.2613593888280584
0.02419732441471572 0.20116752958280862 0.26347138388929525
0.024264214046822743 0.20116752958280862 0.2613593888280584
0.024331103678929766 0.20222352711342703 0.26452738141991367
0.02439799331103679 0.20222352711342703 0.2613593888280584
0.024464882943143813 0.20327952464404545 0.26241538635867684
0.024531772575250837 0.20327952464404545 0.26030339129744
0.02459866220735786 0.20433552217466386 0.26452738141991367
0.024665551839464884 0.20433552217466386 0.26452738141991367
0.024732441471571907 0.2053915197052823 0.2613593888280584
0.02479933110367893 0.2053915197052823 0.26347138388929525
0.024866220735785954 0.2064475172359007 0.2655833789505321
0.024933110367892978 0.2064475172359007 0.26452738141991367
0.025 0.20750351476651913 0.26452738141991367
